0,1,2,3,4,5,6,7,8
2010/02/11(星期四),4310,0,3910,0.0,6400.0,0.0,5400.0,0.0
2010/02/12(星期五),4350,40,3950,40.0,6500.0,100.0,5500.0,0.0
2010/02/22(星期一),4490,140,4090,140.0,6500.0,0.0,5500.0,0.0
2010/02/23(星期二),4460,30,4060,30.0,6500.0,0.0,5500.0,0.0
2010/02/24(星期三),4370,90,3970,90.0,6500.0,0.0,5500.0,0.0
2010/02/25(星期四),4400,30,4000,30.0,6500.0,0.0,5500.0,0.0
2010/02/26(星期五),4430,30,4030,30.0,6500.0,0.0,5500.0,0.0
2010/02/27(星期六),4450,20,4050,20.0,6600.0,100.0,5600.0,100.0
2010/03/01(星期一),4460,10,4060,10.0,6600.0,0.0,5600.0,0.0
2010/03/02(星期二),4460,0,4060,0.0,6600.0,0.0,5600.0,0.0
2010/03/03(星期三),4510,50,4110,50.0,6700.0,100.0,5700.0,100.0
2010/03/04(星期四),4520,10,4120,10.0,6700.0,0.0,5700.0,0.0
2010/03/05(星期五),4510,10,4110,10.0,6700.0,0.0,5700.0,0.0
2010/03/06(星期六),4510,0,4110,0.0,6700.0,0.0,5700.0,0.0
2010/03/08(星期一),4510,0,4110,0.0,6700.0,0.0,5700.0,0.0
2010/03/09(星期二),4470,40,4070,40.0,6700.0,0.0,5700.0,0.0
2010/03/10(星期三),4450,20,4050,20.0,6700.0,0.0,5700.0,0.0
2010/03/11(星期四),4420,30,4020,30.0,6700.0,0.0,5700.0,0.0
2010/03/12(星期五),4420,0,4020,0.0,6700.0,0.0,5700.0,0.0
2010/03/13(星期六),4400,20,4000,20.0,6700.0,0.0,5700.0,0.0
2010/03/15(星期一),4400,0,4000,0.0,6700.0,0.0,5700.0,0.0
2010/03/16(星期二),4410,10,4010,10.0,6700.0,0.0,5700.0,0.0
2010/03/17(星期三),4470,60,4070,60.0,6800.0,100.0,5800.0,100.0
2010/03/18(星期四),4450,20,4050,20.0,6800.0,0.0,5800.0,0.0
2010/03/19(星期五),4450,0,4050,0.0,6800.0,0.0,5800.0,0.0
2010/03/20(星期六),4410,40,4010,40.0,6700.0,100.0,5700.0,100.0
2010/03/22(星期一),4410,0,4010,0.0,6700.0,0.0,5700.0,0.0
2010/03/23(星期二),4410,0,4010,0.0,6800.0,100.0,5800.0,100.0
2010/03/24(星期三),4410,0,4010,0.0,6800.0,0.0,5800.0,0.0
2010/03/25(星期四),4350,60,3950,60.0,6700.0,100.0,5700.0,100.0
2010/03/26(星期五),4360,10,3960,10.0,6800.0,100.0,5800.0,100.0
2010/03/27(星期六),4400,40,4000,40.0,6800.0,0.0,5800.0,0.0
2010/03/29(星期一),4400,0,4000,0.0,6700.0,100.0,5700.0,100.0
2010/03/30(星期二),4410,10,4010,10.0,6700.0,0.0,5700.0,0.0
2010/03/31(星期三),4400,10,4000,10.0,6700.0,0.0,5700.0,0.0
2010/04/01(星期四),4420,20,4020,20.0,6800.0,100.0,5800.0,100.0
2010/04/02(星期五),4440,20,4040,20.0,6800.0,0.0,5800.0,0.0
2010/04/03(星期六),4440,0,4040,0.0,6800.0,0.0,6000.0,200.0
2010/04/05(星期一),4450,10,4050,10.0,6800.0,0.0,6000.0,0.0
2010/04/06(星期二),4460,10,4060,10.0,6800.0,0.0,6100.0,100.0
2010/04/07(星期三),4460,0,4060,0.0,6800.0,0.0,6100.0,0.0
2010/04/08(星期四),4500,40,4100,40.0,6800.0,0.0,6150.0,50.0
2010/04/09(星期五),4510,10,4110,10.0,6800.0,0.0,6150.0,0.0
2010/04/10(星期六),4540,30,4140,30.0,6800.0,0.0,6150.0,0.0
2010/04/12(星期一),4560,20,4160,20.0,6800.0,0.0,6250.0,0.0
2010/04/13(星期二),4520,40,4120,40.0,6700.0,100.0,6150.0,100.0
2010/04/14(星期三),4520,0,4120,0.0,6800.0,100.0,6200.0,50.0
2010/04/15(星期四),4510,10,4110,10.0,6800.0,0.0,6150.0,50.0
2010/04/16(星期五),4500,10,4100,10.0,6800.0,0.0,6150.0,0.0
2010/04/17(星期六),4450,50,4050,50.0,6700.0,100.0,6050.0,100.0
2010/04/19(星期一),4460,10,4060,10.0,6700.0,0.0,6100.0,50.0
2010/04/20(星期二),4460,0,4060,0.0,6800.0,100.0,6100.0,0.0
2010/04/21(星期三),4460,0,4060,0.0,6700.0,100.0,6150.0,50.0
2010/04/22(星期四),4470,10,4070,10.0,6800.0,100.0,6150.0,0.0
2010/04/23(星期五),4460,10,4060,10.0,6700.0,100.0,6200.0,50.0
2010/04/24(星期六),4510,50,4110,50.0,6700.0,0.0,6200.0,0.0
2010/04/26(星期一),4510,0,4110,0.0,6700.0,0.0,6250.0,50.0
2010/04/27(星期二),4510,0,4110,0.0,6900.0,200.0,6250.0,0.0
2010/04/28(星期三),4540,30,4140,30.0,6700.0,200.0,6150.0,100.0
2010/04/29(星期四),4540,0,4140,0.0,6700.0,0.0,6150.0,0.0
2010/04/30(星期五),4560,20,4160,20.0,6800.0,100.0,6200.0,50.0
2010/05/01(星期六),4580,20,4180,20.0,6800.0,0.0,6200.0,0.0
2010/05/03(星期一),4590,10,4190,10.0,6800.0,0.0,6150.0,50.0
2010/05/04(星期二),4600,40,4200,10.0,6800.0,0.0,6150.0,0.0
2010/05/05(星期三),4570,30,4170,30.0,6700.0,100.0,6000.0,150.0
2010/05/06(星期四),4600,30,4200,30.0,6700.0,0.0,6000.0,0.0
2010/05/07(星期五),4710,110,4310,110.0,6700.0,0.0,5900.0,100.0
2010/05/08(星期六),4720,10,4320,10.0,6700.0,0.0,6000.0,100.0
2010/05/10(星期一),4690,30,4290,30.0,6700.0,0.0,6000.0,0.0
2010/05/11(星期二),4680,10,4280,10.0,6700.0,0.0,6000.0,0.0
2010/05/12(星期三),4830,150,4430,150.0,6800.0,100.0,6100.0,100.0
2010/05/13(星期四),4840,10,4440,10.0,6800.0,0.0,6200.0,100.0
2010/05/14(星期五),4860,20,4460,20.0,6800.0,0.0,6200.0,0.0
2010/05/15(星期六),4820,40,4420,40.0,6800.0,0.0,6100.0,100.0
2010/05/17(星期一),4840,20,4440,20.0,6800.0,0.0,6100.0,0.0
2010/05/18(星期二),4810,30,4410,30.0,6700.0,100.0,6100.0,0.0
2010/05/19(星期三),4760,50,4360,50.0,6500.0,200.0,5900.0,200.0
2010/05/20(星期四),4680,80,4280,80.0,6600.0,100.0,5800.0,100.0
2010/05/21(星期五),4690,10,4290,10.0,6100.0,500.0,5300.0,500.0
2010/05/22(星期六),4680,10,4280,10.0,6000.0,100.0,5000.0,300.0
2010/05/24(星期一),4700,20,4300,20.0,6300.0,300.0,5300.0,300.0
2010/05/25(星期二),4740,40,4340,40.0,6300.0,0.0,5300.0,0.0
2010/05/26(星期三),4790,50,4390,50.0,6600.0,300.0,5600.0,300.0
2010/05/27(星期四),4800,10,4400,10.0,6600.0,0.0,5600.0,0.0
2010/05/28(星期五),4780,20,4380,20.0,6600.0,0.0,5600.0,0.0
2010/05/29(星期六),4790,10,4390,10.0,6600.0,0.0,5600.0,0.0
2010/05/31(星期一),4790,0,4390,0.0,6600.0,0.0,5600.0,0.0
2010/06/01(星期二),4830,40,4430,40.0,6600.0,0.0,5600.0,0.0
2010/06/02(星期三),4860,30,4460,30.0,6700.0,100.0,5700.0,100.0
2010/06/03(星期四),4820,40,4420,40.0,6700.0,0.0,5700.0,0.0
2010/06/04(星期五),4810,10,4410,10.0,6700.0,0.0,5700.0,0.0
2010/06/05(星期六),4840,30,4440,30.0,6500.0,200.0,5500.0,200.0
2010/06/07(星期一),4870,30,4470,30.0,6500.0,0.0,5500.0,0.0
2010/06/08(星期二),4940,70,4540,70.0,6600.0,100.0,5600.0,100.0
2010/06/09(星期三),4940,0,4540,0.0,6600.0,0.0,5600.0,0.0
2010/06/10(星期四),4910,30,4510,30.0,6600.0,0.0,5600.0,0.0
2010/06/11(星期五),4910,0,4460,50.0,6600.0,0.0,5600.0,0.0
2010/06/12(星期六),4920,10,4470,10.0,6600.0,0.0,5600.0,0.0
2010/06/14(星期一),4930,10,4480,10.0,6700.0,100.0,5700.0,100.0
2010/06/15(星期二),4900,30,4450,30.0,6700.0,0.0,5700.0,0.0
2010/06/16(星期三),4910,10,4460,10.0,6800.0,100.0,5800.0,100.0
2010/06/17(星期四),4950,40,4500,40.0,6800.0,0.0,5800.0,0.0
2010/06/18(星期五),4980,30,4530,30.0,6800.0,0.0,5800.0,0.0
2010/06/19(星期六),5020,40,4570,40.0,6800.0,0.0,5850.0,50.0
2010/06/21(星期一),4990,30,4540,30.0,6900.0,100.0,5900.0,50.0
2010/06/22(星期二),4930,60,4480,60.0,6900.0,0.0,5900.0,0.0
2010/06/23(星期三),4950,20,4500,20.0,6800.0,100.0,5800.0,100.0
2010/06/24(星期四),4940,10,4490,10.0,6800.0,0.0,5800.0,0.0
2010/06/25(星期五),4970,30,4520,30.0,6700.0,100.0,5700.0,100.0
2010/06/26(星期六),5000,30,4550,30.0,6700.0,0.0,5700.0,0.0
2010/06/28(星期一),5010,10,4560,10.0,6800.0,100.0,5800.0,100.0
2010/06/29(星期二),4970,40,4520,40.0,6700.0,100.0,5700.0,100.0
2010/06/30(星期三),4980,10,4530,10.0,6700.0,0.0,5700.0,0.0
2010/07/01(星期四),4980,0,4530,0.0,6600.0,100.0,5600.0,100.0
2010/07/02(星期五),4870,110,4420,110.0,6600.0,0.0,5600.0,0.0
2010/07/03(星期六),4890,20,4440,20.0,6600.0,0.0,5600.0,0.0
2010/07/05(星期一),4900,10,4450,10.0,6600.0,0.0,5600.0,0.0
2010/07/06(星期二),4900,0,4450,0.0,6700.0,100.0,5700.0,100.0
2010/07/07(星期三),4830,70,4380,70.0,6700.0,0.0,5700.0,0.0
2010/07/08(星期四),4850,20,4400,20.0,6850.0,150.0,5850.0,150.0
2010/07/09(星期五),4820,30,4370,30.0,6600.0,250.0,5600.0,250.0
2010/07/10(星期六),4840,20,4390,20.0,6600.0,0.0,5600.0,0.0
2010/07/12(星期一),4860,20,4410,20.0,6600.0,0.0,5600.0,0.0
2010/07/13(星期二),4840,20,4390,20.0,6600.0,0.0,5600.0,0.0
2010/07/14(星期三),4860,20,4410,20.0,6600.0,0.0,5600.0,0.0
2010/07/15(星期四),4870,10,4420,10.0,6600.0,0.0,5600.0,0.0
2010/07/16(星期五),4850,20,4400,20.0,6600.0,0.0,5600.0,0.0
2010/07/17(星期六),4820,30,4370,30.0,6600.0,0.0,5500.0,100.0
2010/07/19(星期一),4820,0,4370,0.0,6600.0,0.0,5600.0,100.0
2010/07/20(星期二),4780,40,4330,40.0,6600.0,0.0,5600.0,0.0
2010/07/21(星期三),4790,10,4340,10.0,6600.0,0.0,5600.0,0.0
2010/07/22(星期四),4780,10,4330,10.0,6600.0,0.0,5600.0,0.0
2010/07/23(星期五),4800,20,4350,20.0,6600.0,0.0,5600.0,0.0
2010/07/24(星期六),4770,30,4320,30.0,6600.0,0.0,5600.0,0.0
2010/07/26(星期一),4790,20,4340,20.0,6600.0,0.0,5600.0,0.0
2010/07/27(星期二),4770,20,4320,20.0,6600.0,0.0,5600.0,0.0
2010/07/28(星期三),4690,80,4240,80.0,6600.0,0.0,5600.0,0.0
2010/07/29(星期四),4690,0,4240,0.0,6600.0,0.0,5600.0,0.0
2010/07/30(星期五),4690,0,4240,0.0,6600.0,0.0,5600.0,0.0
2010/07/31(星期六),4720,30,4270,30.0,6600.0,0.0,5600.0,0.0
2010/08/02(星期一),4720,0,4270,0.0,6700.0,100.0,5700.0,100.0
2010/08/03(星期二),4710,10,4260,10.0,6700.0,0.0,5700.0,0.0
2010/08/04(星期三),4740,30,4290,30.0,6700.0,0.0,5700.0,0.0
2010/08/05(星期四),4760,20,4310,20.0,6700.0,0.0,5700.0,0.0
2010/08/06(星期五),4760,0,4310,0.0,6700.0,0.0,5700.0,0.0
2010/08/07(星期六),4770,10,4320,10.0,6700.0,0.0,5700.0,0.0
2010/08/09(星期一),4780,10,4330,10.0,6700.0,0.0,5700.0,0.0
2010/08/10(星期二),4760,20,4310,20.0,6600.0,100.0,5600.0,100.0
2010/08/11(星期三),4790,30,4340,30.0,6600.0,0.0,5600.0,0.0
2010/08/12(星期四),4780,10,4330,10.0,6600.0,0.0,5600.0,0.0
2010/08/13(星期五),4840,60,4390,60.0,6600.0,0.0,5600.0,0.0
2010/08/14(星期六),4830,10,4380,10.0,6600.0,0.0,5600.0,0.0
2010/08/16(星期一),4860,30,4410,30.0,6600.0,0.0,5600.0,0.0
2010/08/17(星期二),4870,10,4420,10.0,6600.0,0.0,5600.0,0.0
2010/08/18(星期三),4870,0,4420,0.0,6600.0,0.0,5600.0,0.0
2010/08/19(星期四),4880,10,4430,10.0,6600.0,0.0,5600.0,0.0
2010/08/20(星期五),4890,10,4440,10.0,6600.0,0.0,5600.0,0.0
2010/08/21(星期六),4880,10,4430,10.0,6600.0,0.0,5600.0,0.0
2010/08/23(星期一),4890,10,4440,10.0,6600.0,0.0,5600.0,0.0
2010/08/24(星期二),4870,20,4420,20.0,6500.0,100.0,5500.0,100.0
2010/08/25(星期三),4910,40,4460,40.0,6500.0,0.0,5500.0,0.0
2010/08/26(星期四),4940,30,4490,30.0,6500.0,0.0,5500.0,0.0
2010/08/27(星期五),4920,20,4470,20.0,6500.0,0.0,5500.0,0.0
2010/08/28(星期六),4920,0,4470,0.0,6500.0,0.0,5500.0,0.0
2010/08/30(星期一),4920,0,4470,0.0,6500.0,0.0,5500.0,0.0
2010/08/31(星期二),4930,10,4480,10.0,6500.0,0.0,5500.0,0.0
2010/09/01(星期三),4960,30,4510,30.0,6500.0,0.0,5500.0,0.0
2010/09/02(星期四),4960,0,4510,0.0,6500.0,0.0,5500.0,0.0
2010/09/03(星期五),4980,20,4530,20.0,6600.0,100.0,5600.0,100.0
2010/09/04(星期六),4970,10,4520,10.0,6600.0,0.0,5600.0,0.0
2010/09/06(星期一),4960,10,4510,10.0,6600.0,0.0,5600.0,0.0
2010/09/07(星期二),4970,10,4520,10.0,6600.0,0.0,5600.0,0.0
2010/09/08(星期三),5010,40,4560,40.0,6600.0,0.0,5600.0,0.0
2010/09/09(星期四),5000,10,4550,10.0,6600.0,0.0,5600.0,0.0
2010/09/10(星期五),4960,40,4510,40.0,6600.0,0.0,5600.0,0.0
2010/09/11(星期六),4950,10,4500,10.0,6600.0,0.0,5600.0,0.0
2010/09/13(星期一),4950,0,4500,0.0,6600.0,0.0,5600.0,0.0
2010/09/14(星期二),4950,0,4500,0.0,6600.0,0.0,5600.0,0.0
2010/09/15(星期三),5020,70,4570,70.0,6700.0,100.0,5700.0,100.0
2010/09/16(星期四),5020,0,4570,0.0,6700.0,0.0,5700.0,0.0
2010/09/17(星期五),5040,20,4590,20.0,6700.0,0.0,5700.0,0.0
2010/09/18(星期六),5040,0,4590,0.0,6700.0,0.0,5700.0,0.0
2010/09/20(星期一),5050,10,4600,10.0,6700.0,0.0,5700.0,0.0
2010/09/21(星期二),5040,10,4590,10.0,6700.0,0.0,5700.0,0.0
2010/09/22(星期三),5050,10,4600,10.0,6800.0,100.0,5800.0,100.0
2010/09/23(星期四),5090,40,4640,40.0,6800.0,0.0,5800.0,0.0
2010/09/24(星期五),5090,0,4640,0.0,6800.0,0.0,5800.0,0.0
2010/09/25(星期六),5090,0,4640,0.0,6800.0,0.0,5800.0,0.0
2010/09/27(星期一),5080,10,4630,10.0,6800.0,0.0,5800.0,0.0
2010/09/28(星期二),5070,10,4620,10.0,6800.0,0.0,5800.0,0.0
2010/09/29(星期三),5110,40,4660,40.0,6800.0,0.0,5800.0,0.0
2010/09/30(星期四),5090,20,4640,20.0,6800.0,0.0,5800.0,0.0
2010/10/01(星期五),5090,0,4640,0.0,6800.0,0.0,5800.0,0.0
2010/10/02(星期六),5090,0,4640,0.0,6800.0,0.0,5800.0,0.0
2010/10/04(星期一),5090,0,4640,0.0,6800.0,0.0,5800.0,0.0
2010/10/05(星期二),5090,0,4640,0.0,6800.0,0.0,5800.0,0.0
2010/10/06(星期三),5160,70,4710,70.0,6900.0,100.0,5900.0,100.0
2010/10/07(星期四),5170,10,4720,10.0,6900.0,0.0,5900.0,0.0
2010/10/08(星期五),5120,50,4670,50.0,6900.0,0.0,5900.0,0.0
2010/10/09(星期六),5160,40,4710,40.0,6900.0,0.0,5900.0,0.0
2010/10/11(星期一),5180,20,4730,20.0,6900.0,0.0,5900.0,0.0
2010/10/12(星期二),5190,10,4740,10.0,6900.0,0.0,5900.0,0.0
2010/10/13(星期三),5200,10,4750,10.0,6900.0,0.0,5900.0,0.0
2010/10/14(星期四),5260,60,4810,60.0,6900.0,0.0,5900.0,0.0
2010/10/15(星期五),5270,10,4820,10.0,6900.0,0.0,5900.0,0.0
2010/10/16(星期六),5230,40,4780,40.0,6900.0,0.0,5900.0,0.0
2010/10/18(星期一),5220,10,4770,10.0,6900.0,0.0,5900.0,0.0
2010/10/19(星期二),5260,40,4810,40.0,7000.0,100.0,6000.0,100.0
2010/10/20(星期三),5170,90,4720,90.0,6800.0,200.0,5800.0,200.0
2010/10/21(星期四),5170,0,4720,0.0,6800.0,0.0,5800.0,0.0
2010/10/22(星期五),5120,50,4670,50.0,6900.0,100.0,5900.0,100.0
2010/10/23(星期六),5110,10,4660,10.0,6900.0,0.0,5900.0,0.0
2010/10/25(星期一),5140,30,4690,30.0,6900.0,0.0,5900.0,0.0
2010/10/26(星期二),5120,20,4670,20.0,6900.0,0.0,5900.0,0.0
2010/10/27(星期三),5130,10,4680,10.0,6900.0,0.0,5900.0,0.0
2010/10/28(星期四),5090,40,4640,40.0,6900.0,0.0,5900.0,0.0
2010/10/29(星期五),5120,30,4670,30.0,6900.0,0.0,5900.0,0.0
2010/10/30(星期六),5170,50,4720,50.0,6900.0,0.0,5900.0,0.0
2010/11/01(星期一),5140,30,4690,30.0,6900.0,0.0,5900.0,0.0
2010/11/02(星期二),5150,10,4700,10.0,6900.0,0.0,5900.0,0.0
2010/11/03(星期三),5140,10,4690,10.0,6900.0,0.0,5900.0,0.0
2010/11/04(星期四),5130,10,4680,10.0,6900.0,0.0,5900.0,0.0
2010/11/05(星期五),5210,80,4760,80.0,7000.0,100.0,6000.0,100.0
2010/11/06(星期六),5220,10,4770,10.0,7000.0,0.0,6000.0,0.0
2010/11/08(星期一),5220,0,4770,0.0,7000.0,0.0,6000.0,0.0
2010/11/09(星期二),5290,70,4840,70.0,7000.0,0.0,6000.0,0.0
2010/11/10(星期三),5250,40,4800,40.0,7000.0,0.0,6000.0,0.0
2010/11/11(星期四),5270,20,4820,20.0,7000.0,0.0,6000.0,0.0
2010/11/12(星期五),5260,10,4810,10.0,6800.0,200.0,5800.0,200.0
2010/11/13(星期六),5160,100,4710,100.0,6600.0,200.0,5600.0,200.0
2010/11/15(星期一),5190,30,4740,30.0,6600.0,0.0,5600.0,0.0
2010/11/16(星期二),5140,50,4690,50.0,6600.0,0.0,5600.0,0.0
2010/11/17(星期三),5080,60,4630,60.0,6600.0,0.0,5500.0,100.0
2010/11/18(星期四),5130,50,4680,50.0,6600.0,0.0,5500.0,0.0
2010/11/19(星期五),5140,10,4690,10.0,6600.0,0.0,5500.0,0.0
2010/11/20(星期六),5130,10,4680,10.0,6600.0,0.0,5500.0,0.0
2010/11/22(星期一),5140,10,4690,10.0,6600.0,0.0,5600.0,100.0
2010/11/23(星期二),5160,20,4710,20.0,6600.0,0.0,5600.0,0.0
2010/11/24(星期三),5220,60,4770,60.0,6600.0,0.0,5600.0,0.0
2010/11/25(星期四),5200,20,4750,20.0,6600.0,0.0,5600.0,0.0
2010/11/26(星期五),5210,10,4760,10.0,6600.0,0.0,5600.0,0.0
2010/11/27(星期六),5190,20,4740,20.0,6600.0,0.0,5600.0,0.0
2010/11/29(星期一),5190,0,4740,0.0,6600.0,0.0,5600.0,0.0
2010/11/30(星期二),5190,0,4740,0.0,6600.0,0.0,5600.0,0.0
2010/12/01(星期三),5270,80,4820,80.0,6600.0,0.0,5600.0,0.0
2010/12/02(星期四),5260,10,4810,10.0,6700.0,100.0,5700.0,100.0
2010/12/03(星期五),5260,0,4810,0.0,6700.0,0.0,5700.0,0.0
2010/12/04(星期六),5280,20,4830,20.0,6700.0,0.0,5700.0,0.0
2010/12/06(星期一),5300,20,4850,20.0,6700.0,0.0,5700.0,0.0
2010/12/07(星期二),5330,30,4880,30.0,6700.0,0.0,5700.0,0.0
2010/12/08(星期三),5250,80,4800,80.0,6700.0,0.0,5700.0,0.0
2010/12/09(星期四),5230,20,4780,20.0,6700.0,0.0,5700.0,0.0
2010/12/10(星期五),5230,0,4780,0.0,6700.0,0.0,5700.0,0.0
2010/12/11(星期六),5220,10,4770,10.0,6700.0,0.0,5700.0,0.0
2010/12/13(星期一),5220,0,4770,0.0,6700.0,0.0,5700.0,0.0
2010/12/14(星期二),5240,20,4790,20.0,6700.0,0.0,5700.0,0.0
2010/12/15(星期三),5230,10,4780,10.0,6700.0,0.0,5700.0,0.0
2010/12/16(星期四),5170,60,4720,60.0,6700.0,0.0,5700.0,0.0
2010/12/17(星期五),5140,30,4690,30.0,6700.0,0.0,5700.0,0.0
2010/12/18(星期六),5140,0,4690,0.0,6700.0,0.0,5700.0,0.0
2010/12/20(星期一),5180,40,4730,40.0,6700.0,0.0,5700.0,0.0
2010/12/21(星期二),5180,0,4730,0.0,6700.0,0.0,5700.0,0.0
2010/12/22(星期三),5190,10,4740,10.0,6700.0,0.0,5700.0,0.0
2010/12/23(星期四),5180,20,4730,20.0,6700.0,0.0,5700.0,0.0
2010/12/24(星期五),5170,10,4720,10.0,6700.0,0.0,5700.0,0.0
2010/12/25(星期六),5160,10,4710,10.0,6700.0,0.0,5700.0,0.0
2010/12/27(星期一),5140,20,4690,20.0,6800.0,100.0,5800.0,100.0
2010/12/28(星期二),5130,10,4680,10.0,6800.0,0.0,5800.0,0.0
2010/12/29(星期三),5160,30,4710,30.0,6800.0,0.0,5800.0,0.0
2010/12/30(星期四),5160,0,4710,0.0,6800.0,0.0,5800.0,0.0
2010/12/31(星期五),5150,10,4700,10.0,6800.0,0.0,5800.0,0.0
2010/9/15(星期三),0,0,0,0.0,0.0,0.0,0.0,0.0
2011/01/01(星期六),5160,10,4710,10.0,6800.0,0.0,5800.0,0.0
2011/01/03(星期一),5160,0,4710,0.0,6800.0,0.0,5800.0,0.0
2011/01/04(星期二),5150,10,4700,10.0,6800.0,0.0,5800.0,0.0
2011/01/05(星期三),5070,80,4620,80.0,6800.0,0.0,5800.0,0.0
2011/01/06(星期四),5050,20,4600,20.0,6700.0,100.0,5700.0,100.0
2011/01/07(星期五),5040,10,4590,10.0,6700.0,0.0,5700.0,0.0
2011/01/08(星期六),5040,0,4590,0.0,6700.0,0.0,5700.0,0.0
2011/01/10(星期一),5040,0,4590,0.0,6700.0,0.0,5700.0,0.0
2011/01/11(星期二),5040,0,4590,0.0,6700.0,0.0,5700.0,0.0
2011/01/12(星期三),5050,10,4600,10.0,6700.0,0.0,5700.0,0.0
2011/01/13(星期四),5050,0,4600,0.0,6700.0,0.0,5700.0,0.0
2011/01/14(星期五),5020,30,4570,30.0,6800.0,100.0,5800.0,100.0
2011/01/15(星期六),4970,50,4520,50.0,6800.0,0.0,5800.0,0.0
2011/01/17(星期一),4970,0,4520,0.0,6800.0,0.0,5800.0,0.0
2011/01/18(星期二),4960,10,4510,10.0,6800.0,0.0,5800.0,0.0
2011/01/19(星期三),4990,30,4540,30.0,6800.0,0.0,5800.0,0.0
2011/01/20(星期四),4980,10,4530,10.0,6800.0,0.0,5800.0,0.0
2011/01/21(星期五),4930,50,4480,50.0,6800.0,0.0,5800.0,0.0
2011/01/22(星期六),4910,20,4460,20.0,6800.0,0.0,5800.0,0.0
2011/01/24(星期一),4920,10,4470,10.0,6800.0,0.0,5800.0,0.0
2011/01/25(星期二),4860,60,4410,60.0,6700.0,100.0,5700.0,100.0
2011/01/26(星期三),4860,0,4410,0.0,6700.0,0.0,5700.0,0.0
2011/01/27(星期四),4880,20,4430,20.0,6700.0,0.0,5700.0,0.0
2011/01/28(星期五),4780,100,4330,100.0,6600.0,100.0,5600.0,100.0
2011/01/29(星期六),4840,60,4390,60.0,6600.0,0.0,5600.0,0.0
2011/01/31(星期一),4850,10,4400,10.0,6600.0,0.0,5600.0,0.0
2011/02/01(星期二),4840,10,4390,10.0,6600.0,0.0,5600.0,0.0
2011/02/08(星期二),4890,50,4440,50.0,6700.0,100.0,5700.0,100.0
2011/02/09(星期三),4900,10,4450,10.0,6700.0,0.0,5700.0,0.0
2011/02/10(星期四),4900,0,4450,0.0,6700.0,0.0,5700.0,0.0
2011/02/11(星期五),4950,50,4500,50.0,6700.0,0.0,5700.0,0.0
2011/02/12(星期六),4940,10,4490,10.0,6700.0,0.0,5700.0,0.0
2011/02/14(星期一),4960,20,4510,20.0,6700.0,0.0,5700.0,0.0
2011/02/15(星期二),5000,40,4550,40.0,6700.0,0.0,5700.0,0.0
2011/02/16(星期三),5030,30,4580,30.0,6800.0,100.0,5800.0,100.0
2011/02/17(星期四),5040,10,4590,10.0,6800.0,0.0,5800.0,0.0
2011/02/18(星期五),5060,20,4610,20.0,6800.0,0.0,5800.0,0.0
2011/02/19(星期六),5070,10,4620,10.0,6800.0,0.0,5800.0,0.0
2011/02/21(星期一),5100,30,4650,30.0,6800.0,0.0,5800.0,0.0
2011/02/22(星期二),5170,70,4720,70.0,6900.0,100.0,5900.0,100.0
2011/02/23(星期三),5150,20,4700,20.0,6900.0,0.0,5900.0,0.0
2011/02/24(星期四),5210,60,4760,60.0,6900.0,0.0,5900.0,0.0
2011/02/25(星期五),5220,10,4770,10.0,6900.0,0.0,5900.0,0.0
2011/02/26(星期六),5210,10,4760,10.0,6900.0,0.0,5900.0,0.0
2011/02/28(星期一),5230,20,4780,20.0,6900.0,0.0,5900.0,0.0
2011/03/01(星期二),5210,20,4760,20.0,6900.0,0.0,5900.0,0.0
2011/03/02(星期三),5270,60,4820,60.0,7000.0,100.0,6000.0,100.0
2011/03/03(星期四),5280,10,4830,10.0,7000.0,0.0,6000.0,0.0
2011/03/04(星期五),5200,80,4750,80.0,7000.0,0.0,6000.0,0.0
2011/03/05(星期六),5220,20,4770,20.0,7000.0,0.0,6000.0,0.0
2011/03/07(星期一),5260,40,4810,40.0,7000.0,0.0,6000.0,0.0
2011/03/08(星期二),5230,30,4780,30.0,6900.0,100.0,5900.0,100.0
2011/03/09(星期三),5220,10,4770,10.0,6900.0,0.0,5900.0,0.0
2011/03/10(星期四),5230,10,4780,10.0,6900.0,0.0,5900.0,0.0
2011/03/11(星期五),5220,10,4770,10.0,6800.0,100.0,5800.0,100.0
2011/03/12(星期六),5220,0,4770,0.0,6800.0,0.0,5800.0,0.0
2011/03/14(星期一),5230,10,4780,10.0,6700.0,100.0,5700.0,100.0
2011/03/15(星期二),5230,0,4780,0.0,6700.0,0.0,5700.0,0.0
2011/03/16(星期三),5160,70,4710,70.0,6500.0,200.0,5500.0,200.0
2011/03/17(星期四),5150,10,4700,10.0,6500.0,0.0,5500.0,0.0
2011/03/18(星期五),5190,40,4740,40.0,6500.0,0.0,5500.0,0.0
2011/03/19(星期六),5220,30,4770,30.0,6600.0,100.0,5600.0,100.0
2011/03/21(星期一),5250,30,4800,30.0,6600.0,0.0,5600.0,0.0
2011/03/22(星期二),5260,10,4810,10.0,6700.0,100.0,5700.0,100.0
2011/03/23(星期三),5260,0,4810,0.0,6700.0,0.0,5700.0,0.0
2011/03/24(星期四),5290,30,4840,30.0,6700.0,0.0,5700.0,0.0
2011/03/25(星期五),5270,20,4820,20.0,6700.0,0.0,5700.0,0.0
2011/03/26(星期六),5240,30,4790,30.0,6700.0,0.0,5700.0,0.0
2011/03/28(星期一),5240,0,4790,0.0,6700.0,0.0,5700.0,0.0
